,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Date,Open,High,Low,Close,Adj Close,Volume,Country,ClientID,Lounge_ID
2298,2298,2298,2298,2298,2298,2298,2014-11-12,43.25,43.630001,42.84,43.43,41.150085,7705300,Brazil,2,22
2299,2299,2299,2299,2299,2299,2299,2014-11-13,43.540001,44.459999,43.490002,44.119999,41.803864,11135000,Brazil,1,43
2300,2300,2300,2300,2300,2300,2300,2014-11-14,44.0,44.540001,43.669998,44.009998,41.699623,8746200,Morroco,10,16
2301,2301,2301,2301,2301,2301,2301,2014-11-17,43.970001,44.580002,43.630001,43.689999,41.396423,8691700,France,8,38
2302,2302,2302,2302,2302,2302,2302,2014-11-18,43.759998,45.459999,43.759998,45.049999,42.685028,14218900,Morroco,4,28
2303,2303,2303,2303,2303,2303,2303,2014-11-19,44.830002,45.400002,44.040001,44.099998,41.784904,11291100,France,3,33
2304,2304,2304,2304,2304,2304,2304,2014-11-20,43.650002,44.720001,43.200001,44.16,41.841751,9431400,Morroco,2,3
2305,2305,2305,2305,2305,2305,2305,2014-11-21,44.380001,44.490002,43.25,43.310001,41.036373,10866500,France,6,41
2306,2306,2306,2306,2306,2306,2306,2014-11-24,43.720001,43.959999,42.779999,43.209999,40.941624,9576600,USA,4,7
2307,2307,2307,2307,2307,2307,2307,2014-11-25,43.18,44.439999,43.099998,44.150002,41.832279,11563800,Algeria,2,16
2308,2308,2308,2308,2308,2308,2308,2014-11-26,44.310001,45.75,44.0,44.970001,42.60923,12798600,UAE,5,39
2309,2309,2309,2309,2309,2309,2309,2014-11-28,47.0,49.450001,47.0,48.529999,45.982349,21638700,Morroco,6,11
2310,2310,2310,2310,2310,2310,2310,2014-12-01,49.0,49.470001,47.360001,47.880001,45.36647,15151400,France,2,27
2311,2311,2311,2311,2311,2311,2311,2014-12-02,48.119999,48.700001,47.150002,47.860001,45.347523,11853900,Uk,2,36
2312,2312,2312,2312,2312,2312,2312,2014-12-03,47.740002,48.470001,46.93,48.240002,45.707569,8913700,UAE,4,13
2313,2313,2313,2313,2313,2313,2313,2014-12-04,49.599998,50.27,49.32,49.650002,47.043545,15219000,Brazil,5,27
2314,2314,2314,2314,2314,2314,2314,2014-12-05,50.09,51.75,50.009998,51.009998,48.332153,15588200,USA,7,7
2315,2315,2315,2315,2315,2315,2315,2014-12-08,50.439999,51.32,50.150002,50.82,48.152119,16167300,France,10,46
2316,2316,2316,2316,2316,2316,2316,2014-12-09,49.099998,49.200001,47.389999,48.310001,45.773888,20575400,Spain,1,33
2317,2317,2317,2317,2317,2317,2317,2014-12-10,49.799999,50.400002,48.25,48.939999,46.370815,18500000,USA,5,6
2318,2318,2318,2318,2318,2318,2318,2014-12-11,49.799999,51.5,49.650002,50.529999,47.87735,15054200,Uk,10,5
2319,2319,2319,2319,2319,2319,2319,2014-12-12,51.68,51.700001,49.900002,49.970001,47.346752,15364000,Morroco,10,45
2320,2320,2320,2320,2320,2320,2320,2014-12-15,50.209999,51.32,49.32,50.84,48.171082,15368500,Uk,3,24
2321,2321,2321,2321,2321,2321,2321,2014-12-16,51.009998,51.150002,47.68,47.959999,45.442268,22053700,Morroco,3,5
2322,2322,2322,2322,2322,2322,2322,2014-12-17,48.259998,49.490002,46.049999,48.799999,46.238171,24779800,Brazil,10,44
2323,2323,2323,2323,2323,2323,2323,2014-12-18,48.560001,50.93,47.5,50.139999,47.507824,16945300,USA,9,37
2324,2324,2324,2324,2324,2324,2324,2014-12-19,49.669998,50.939999,49.099998,50.709999,48.047909,26787700,France,7,17
2325,2325,2325,2325,2325,2325,2325,2014-12-22,51.099998,51.880001,50.720001,50.84,48.171082,8872400,Germany,4,42
2326,2326,2326,2326,2326,2326,2326,2014-12-23,50.950001,51.139999,49.84,50.209999,47.574146,7166300,Germany,8,43
2327,2327,2327,2327,2327,2327,2327,2014-12-24,50.66,51.689999,50.349998,51.43,48.730103,5955400,Germany,2,40
2328,2328,2328,2328,2328,2328,2328,2014-12-26,51.459999,52.25,51.060001,51.959999,49.232281,6841800,UAE,10,30
2329,2329,2329,2329,2329,2329,2329,2014-12-29,51.650002,53.240002,51.299999,52.849998,50.075562,8788900,Germany,2,42
2330,2330,2330,2330,2330,2330,2330,2014-12-30,53.0,53.700001,52.830002,53.419998,50.615635,8063100,Brazil,8,37
2331,2331,2331,2331,2331,2331,2331,2014-12-31,53.900002,54.639999,53.32,53.630001,50.81461,10626000,France,9,44
2332,2332,2332,2332,2332,2332,2332,2015-01-02,54.279999,54.599998,53.07,53.91,51.079906,10748600,Germany,4,12
2333,2333,2333,2333,2333,2333,2333,2015-01-05,54.369999,54.540001,53.34,53.880001,51.051491,11565000,Germany,10,30
2334,2334,2334,2334,2334,2334,2334,2015-01-06,54.27,54.43,52.130001,53.040001,50.255577,13772200,Morroco,9,38
2335,2335,2335,2335,2335,2335,2335,2015-01-07,53.380001,53.650002,52.119999,53.009998,50.227161,10069800,Spain,6,38
2336,2336,2336,2336,2336,2336,2336,2015-01-08,53.48,54.279999,53.25,53.66,50.843025,9672100,Germany,1,48
2337,2337,2337,2337,2337,2337,2337,2015-01-09,53.669998,53.91,51.82,52.02,49.289139,12351600,Uk,4,30
2338,2338,2338,2338,2338,2338,2338,2015-01-12,51.060001,51.450001,49.200001,49.580002,46.977219,18261300,Uk,10,49
2339,2339,2339,2339,2339,2339,2339,2015-01-13,50.119999,51.43,49.459999,50.400002,47.754181,12259300,UAE,4,5
2340,2340,2340,2340,2340,2340,2340,2015-01-14,49.41,50.23,48.099998,49.41,46.816143,15684700,Spain,10,45
2341,2341,2341,2341,2341,2341,2341,2015-01-15,49.139999,50.400002,48.580002,49.41,46.816143,10396900,Spain,7,28
2342,2342,2342,2342,2342,2342,2342,2015-01-16,49.380001,49.970001,48.27,49.810001,47.195145,12978000,Spain,5,10
2343,2343,2343,2343,2343,2343,2343,2015-01-20,51.0,52.830002,49.93,52.75,49.980812,15157300,Germany,7,20
2344,2344,2344,2344,2344,2344,2344,2015-01-21,52.650002,54.0,51.950001,53.669998,50.852512,12882200,Algeria,9,46
2345,2345,2345,2345,2345,2345,2345,2015-01-22,54.52,55.82,53.91,55.59,52.671722,16201100,Germany,8,22
2346,2346,2346,2346,2346,2346,2346,2015-01-23,55.400002,55.98,54.799999,55.689999,52.766472,9488800,Brazil,4,3
2347,2347,2347,2347,2347,2347,2347,2015-01-26,55.889999,56.200001,54.73,55.450001,52.539074,13353900,Brazil,6,35
2348,2348,2348,2348,2348,2348,2348,2015-01-27,53.990002,54.52,52.540001,52.700001,49.933434,19810700,Germany,6,32
2349,2349,2349,2349,2349,2349,2349,2015-01-28,52.790001,53.700001,50.299999,50.619999,47.962627,17064800,Morroco,9,34
2350,2350,2350,2350,2350,2350,2350,2015-01-29,51.049999,52.419998,50.57,52.240002,49.497585,16618900,Uk,3,17
2351,2351,2351,2351,2351,2351,2351,2015-01-30,52.02,52.130001,48.630001,49.080002,46.503483,18473100,USA,5,16
2352,2352,2352,2352,2352,2352,2352,2015-02-02,48.580002,48.93,46.209999,48.720001,46.162373,22413100,Uk,3,27
2353,2353,2353,2353,2353,2353,2353,2015-02-03,47.299999,48.16,46.549999,47.5,45.00642,16678900,Uk,5,13
2354,2354,2354,2354,2354,2354,2354,2015-02-04,48.619999,49.790001,48.23,49.459999,46.863529,11836800,Algeria,8,47
2355,2355,2355,2355,2355,2355,2355,2015-02-05,49.459999,49.459999,47.599998,48.810001,46.341343,9220900,Uk,4,10
2356,2356,2356,2356,2356,2356,2356,2015-02-06,48.84,49.470001,47.889999,48.150002,45.714718,8650100,Uk,4,7
2357,2357,2357,2357,2357,2357,2357,2015-02-09,46.41,47.240002,45.950001,46.529999,44.176651,12961900,Spain,8,19
2358,2358,2358,2358,2358,2358,2358,2015-02-10,47.400002,48.380001,46.900002,48.049999,45.619778,9085300,France,6,5
2359,2359,2359,2359,2359,2359,2359,2015-02-11,48.790001,48.950001,47.349998,47.59,45.183044,10060200,Brazil,6,12
2360,2360,2360,2360,2360,2360,2360,2015-02-12,46.75,48.5,46.400002,47.880001,45.458378,9542800,Spain,8,17
2361,2361,2361,2361,2361,2361,2361,2015-02-13,47.529999,48.400002,46.650002,48.389999,45.942585,9895700,Brazil,7,24
2362,2362,2362,2362,2362,2362,2362,2015-02-17,48.77,49.450001,47.860001,48.009998,45.581802,7260500,Spain,10,10
2363,2363,2363,2363,2363,2363,2363,2015-02-18,48.599998,49.450001,48.18,49.310001,46.816063,8752700,Uk,6,28
2364,2364,2364,2364,2364,2364,2364,2015-02-19,50.779999,50.799999,49.59,49.779999,47.262287,11462600,Morroco,3,34
2365,2365,2365,2365,2365,2365,2365,2015-02-20,49.810001,51.119999,49.130001,51.02,48.439556,10537900,Spain,1,9
2366,2366,2366,2366,2366,2366,2366,2015-02-23,51.75,52.200001,50.950001,51.310001,48.714897,9508700,Morroco,1,31
2367,2367,2367,2367,2367,2367,2367,2015-02-24,50.290001,51.560001,49.360001,51.52,48.914276,13916700,UAE,8,45
2368,2368,2368,2368,2368,2368,2368,2015-02-25,51.299999,51.490002,49.459999,49.73,47.214806,9577000,Brazil,2,33
2369,2369,2369,2369,2369,2369,2369,2015-02-26,50.380001,50.380001,49.02,49.349998,46.854027,7577300,Algeria,1,35
2370,2370,2370,2370,2370,2370,2370,2015-02-27,49.0,49.400002,47.849998,47.900002,45.47736,9396400,Spain,10,46
2371,2371,2371,2371,2371,2371,2371,2015-03-02,48.200001,48.57,47.849998,48.310001,45.866623,11482900,France,3,5
2372,2372,2372,2372,2372,2372,2372,2015-03-03,47.900002,49.029999,47.75,48.77,46.303364,9051200,Brazil,5,40
2373,2373,2373,2373,2373,2373,2373,2015-03-04,48.849998,48.959999,47.98,48.950001,46.474258,6711000,Brazil,10,24
2374,2374,2374,2374,2374,2374,2374,2015-03-05,49.189999,49.200001,47.779999,48.400002,45.952087,7041000,Germany,2,19
2375,2375,2375,2375,2375,2375,2375,2015-03-06,48.330002,48.939999,47.900002,48.0,45.572311,7002300,France,10,22
2376,2376,2376,2376,2376,2376,2376,2015-03-09,48.049999,48.580002,47.580002,47.919998,45.496349,7460200,Algeria,8,12
2377,2377,2377,2377,2377,2377,2377,2015-03-10,47.5,47.580002,46.470001,46.740002,44.376034,9337100,Germany,9,5
2378,2378,2378,2378,2378,2378,2378,2015-03-11,46.900002,47.889999,46.580002,47.389999,44.993153,6630300,USA,10,33
2379,2379,2379,2379,2379,2379,2379,2015-03-12,47.57,48.720001,47.560001,48.68,46.217918,7133500,Spain,4,2
2380,2380,2380,2380,2380,2380,2380,2015-03-13,48.75,49.490002,48.279999,49.220001,46.730602,9188000,UAE,5,36
2381,2381,2381,2381,2381,2381,2381,2015-03-16,49.77,50.450001,49.450001,50.220001,47.680031,10897800,Spain,5,27
2382,2382,2382,2382,2382,2382,2382,2015-03-17,52.630001,54.18,52.5,53.689999,50.974525,41837900,Germany,6,8
2383,2383,2383,2383,2383,2383,2383,2015-03-18,53.689999,54.599998,53.34,54.130001,51.392273,21325000,Brazil,7,24
2384,2384,2384,2384,2384,2384,2384,2015-03-19,54.57,55.240002,54.450001,55.189999,52.398651,18897700,Germany,9,33
2385,2385,2385,2385,2385,2385,2385,2015-03-20,55.189999,56.049999,54.860001,55.759998,52.939823,137767200,Uk,2,28
2386,2386,2386,2386,2386,2386,2386,2015-03-23,55.470001,55.93,54.369999,54.400002,51.648624,19042000,Brazil,8,16
2387,2387,2387,2387,2387,2387,2387,2015-03-24,54.040001,54.41,53.66,53.93,51.202389,11940800,France,6,41
2388,2388,2388,2388,2388,2388,2388,2015-03-25,53.619999,53.779999,51.93,52.009998,49.379482,14237900,UAE,2,23
2389,2389,2389,2389,2389,2389,2389,2015-03-26,50.84,51.689999,50.25,51.27,48.676918,14242700,Uk,7,6
2390,2390,2390,2390,2390,2390,2390,2015-03-27,51.380001,52.849998,51.380001,52.66,49.99662,9004000,France,10,50
2391,2391,2391,2391,2391,2391,2391,2015-03-30,53.240002,53.84,53.049999,53.639999,50.927055,8167300,UAE,9,5
2392,2392,2392,2392,2392,2392,2392,2015-03-31,53.66,53.73,52.68,52.779999,50.11055,8386400,France,7,9
2393,2393,2393,2393,2393,2393,2393,2015-04-01,51.099998,51.380001,50.110001,50.439999,47.888901,15191500,Brazil,2,12
2394,2394,2394,2394,2394,2394,2394,2015-04-02,50.48,50.849998,49.150002,49.18,46.692627,14109800,Morroco,8,5
2395,2395,2395,2395,2395,2395,2395,2015-04-06,48.349998,48.689999,47.669998,48.080002,45.648266,13323400,Algeria,1,12
2396,2396,2396,2396,2396,2396,2396,2015-04-07,48.299999,48.799999,47.490002,47.5,45.097595,9393200,Algeria,5,48
2397,2397,2397,2397,2397,2397,2397,2015-04-08,47.799999,49.09,47.73,48.740002,46.274883,11180000,Algeria,6,4
2398,2398,2398,2398,2398,2398,2398,2015-04-09,48.860001,49.48,47.720001,47.84,45.420395,11576200,Germany,5,9
2399,2399,2399,2399,2399,2399,2399,2015-04-10,48.16,48.790001,47.720001,47.73,45.315968,11713400,Uk,3,42
2400,2400,2400,2400,2400,2400,2400,2015-04-13,47.470001,48.59,47.470001,47.790001,45.372929,9350300,UAE,8,7
2401,2401,2401,2401,2401,2401,2401,2015-04-14,47.490002,47.779999,46.880001,47.419998,45.021645,9878400,Morroco,9,48
2402,2402,2402,2402,2402,2402,2402,2015-04-15,48.0,48.720001,47.669998,47.75,45.334957,9846700,Morroco,2,37
2403,2403,2403,2403,2403,2403,2403,2015-04-16,47.810001,48.91,47.75,48.240002,45.800171,7155900,Algeria,5,1
2404,2404,2404,2404,2404,2404,2404,2015-04-17,47.959999,48.650002,47.950001,48.189999,45.752705,8659800,Brazil,4,20
2405,2405,2405,2405,2405,2405,2405,2015-04-20,48.610001,49.779999,47.91,49.759998,47.243286,9523500,UAE,7,7
2406,2406,2406,2406,2406,2406,2406,2015-04-21,50.0,51.419998,49.459999,51.360001,48.76236,10850300,USA,9,26
2407,2407,2407,2407,2407,2407,2407,2015-04-22,51.400002,51.540001,50.400002,51.400002,48.800354,7333300,UAE,9,4
2408,2408,2408,2408,2408,2408,2408,2015-04-23,51.07,51.720001,50.700001,51.450001,48.847813,9821800,France,1,5
2409,2409,2409,2409,2409,2409,2409,2015-04-24,51.98,53.470001,51.490002,52.709999,50.044094,20248100,Brazil,4,12
2410,2410,2410,2410,2410,2410,2410,2015-04-27,52.68,52.68,51.700001,51.869999,49.246571,9843400,USA,3,47
2411,2411,2411,2411,2411,2411,2411,2015-04-28,51.700001,51.82,50.009998,51.189999,48.600967,9235700,Brazil,9,38
2412,2412,2412,2412,2412,2412,2412,2015-04-29,50.580002,50.799999,47.66,48.880001,46.407803,18050300,Spain,6,37
2413,2413,2413,2413,2413,2413,2413,2015-04-30,48.5,49.459999,48.009998,48.290001,45.941631,9400400,Spain,4,31
2414,2414,2414,2414,2414,2414,2414,2015-05-01,48.650002,49.830002,48.509998,49.389999,46.988132,8084600,Uk,7,42
2415,2415,2415,2415,2415,2415,2415,2015-05-04,49.41,50.080002,48.799999,48.950001,46.569542,5589800,Morroco,4,24
2416,2416,2416,2416,2416,2416,2416,2015-05-05,48.209999,48.709999,46.900002,47.009998,44.723873,11385000,Uk,2,49
2417,2417,2417,2417,2417,2417,2417,2015-05-06,46.779999,47.639999,46.150002,47.049999,44.761925,10116400,Uk,3,38
2418,2418,2418,2418,2418,2418,2418,2015-05-07,47.400002,49.619999,47.400002,49.060001,46.674187,11428000,Germany,10,37
2419,2419,2419,2419,2419,2419,2419,2015-05-08,49.23,49.830002,48.93,49.040001,46.655155,6478200,Uk,6,29
2420,2420,2420,2420,2420,2420,2420,2015-05-11,49.0,50.299999,48.799999,49.650002,47.235489,8036700,Brazil,3,2
2421,2421,2421,2421,2421,2421,2421,2015-05-12,49.110001,49.400002,48.630001,48.849998,46.474396,6820500,Brazil,3,18
2422,2422,2422,2422,2422,2422,2422,2015-05-13,49.27,49.849998,48.400002,48.490002,46.131905,8553100,Germany,4,5
2423,2423,2423,2423,2423,2423,2423,2015-05-14,48.939999,49.09,48.5,48.82,46.445854,7980100,Germany,3,48
2424,2424,2424,2424,2424,2424,2424,2015-05-15,49.41,49.450001,48.560001,48.669998,46.303146,6650400,Uk,1,26
2425,2425,2425,2425,2425,2425,2425,2015-05-18,48.560001,49.169998,48.380001,49.0,46.617104,6152300,Spain,9,42
2426,2426,2426,2426,2426,2426,2426,2015-05-19,49.450001,49.68,47.700001,47.849998,45.523022,14984900,USA,7,34
2427,2427,2427,2427,2427,2427,2427,2015-05-20,47.560001,47.560001,42.970001,43.060001,40.965965,51460300,Germany,3,36
2428,2428,2428,2428,2428,2428,2428,2015-05-21,43.189999,43.389999,42.400002,42.470001,40.404652,23895800,USA,5,12
2429,2429,2429,2429,2429,2429,2429,2015-05-22,42.700001,42.93,42.02,42.610001,40.537853,16113100,France,7,48
2430,2430,2430,2430,2430,2430,2430,2015-05-26,43.049999,43.09,41.360001,41.560001,39.538914,17481100,Germany,8,22
2431,2431,2431,2431,2431,2431,2431,2015-05-27,41.650002,42.450001,41.599998,42.240002,40.185848,13017800,Uk,8,6
2432,2432,2432,2432,2432,2432,2432,2015-05-28,42.25,42.5,41.77,41.970001,39.928967,9238800,France,7,44
2433,2433,2433,2433,2433,2433,2433,2015-05-29,41.68,42.599998,41.32,42.369999,40.309521,13236100,Spain,6,12
2434,2434,2434,2434,2434,2434,2434,2015-06-01,42.610001,44.380001,42.09,44.18,42.031506,21917100,Spain,4,6
2435,2435,2435,2435,2435,2435,2435,2015-06-02,43.299999,44.110001,43.040001,43.779999,41.650951,14832900,Germany,7,25
2436,2436,2436,2436,2436,2436,2436,2015-06-03,43.349998,43.91,43.009998,43.130001,41.032558,13272600,Morroco,5,27
2437,2437,2437,2437,2437,2437,2437,2015-06-04,43.049999,43.98,41.880001,42.169998,40.119247,14128000,Uk,5,21
2438,2438,2438,2438,2438,2438,2438,2015-06-05,42.130001,42.580002,41.709999,41.720001,39.691135,9951100,Brazil,1,1
2439,2439,2439,2439,2439,2439,2439,2015-06-08,41.07,41.240002,39.27,39.860001,37.921577,25757800,Algeria,2,49
2440,2440,2440,2440,2440,2440,2440,2015-06-09,38.799999,40.720001,38.450001,40.330002,38.368725,27024800,USA,4,24
2441,2441,2441,2441,2441,2441,2441,2015-06-10,40.209999,41.209999,39.700001,40.43,38.463871,15731900,Uk,8,8
2442,2442,2442,2442,2442,2442,2442,2015-06-11,40.790001,41.259998,39.939999,40.02,38.073807,10116700,Uk,2,34
2443,2443,2443,2443,2443,2443,2443,2015-06-12,39.84,41.0,39.759998,40.709999,38.730244,10333800,Germany,3,21
2444,2444,2444,2444,2444,2444,2444,2015-06-15,40.349998,41.0,40.009998,40.07,38.121376,8830300,Germany,3,28
2445,2445,2445,2445,2445,2445,2445,2015-06-16,40.130001,40.32,39.32,39.48,37.560059,9212100,USA,2,1
2446,2446,2446,2446,2446,2446,2446,2015-06-17,39.27,40.09,38.91,39.880001,37.940613,9567400,Germany,8,19
2447,2447,2447,2447,2447,2447,2447,2015-06-18,39.799999,40.220001,39.610001,39.98,38.03574,10647000,Brazil,5,34
2448,2448,2448,2448,2448,2448,2448,2015-06-19,40.299999,41.889999,40.299999,41.560001,39.538914,20198300,UAE,10,34
2449,2449,2449,2449,2449,2449,2449,2015-06-22,42.919998,43.25,42.240002,43.029999,40.937424,15120200,Spain,5,26
2450,2450,2450,2450,2450,2450,2450,2015-06-23,42.98,43.419998,42.349998,42.73,40.652012,10702000,Uk,7,36
2451,2451,2451,2451,2451,2451,2451,2015-06-24,42.700001,42.919998,42.07,42.240002,40.185848,6895900,Brazil,10,32
2452,2452,2452,2452,2452,2452,2452,2015-06-25,42.650002,43.419998,42.200001,42.240002,40.185848,8174200,Spain,9,18
2453,2453,2453,2453,2453,2453,2453,2015-06-26,42.439999,42.580002,41.330002,41.439999,39.424751,9819900,UAE,3,12
2454,2454,2454,2454,2454,2454,2454,2015-06-29,40.77,41.32,39.59,39.75,37.81694,17651700,USA,5,29
2455,2455,2455,2455,2455,2455,2455,2015-06-30,40.200001,40.599998,39.93,39.939999,37.997692,11184500,Brazil,8,36
2456,2456,2456,2456,2456,2456,2456,2015-07-01,40.650002,40.900002,37.799999,38.799999,36.913128,24907100,USA,6,49
2457,2457,2457,2457,2457,2457,2457,2015-07-02,39.02,39.810001,38.400002,39.029999,37.131962,11080000,USA,2,45
2458,2458,2458,2458,2458,2458,2458,2015-07-06,39.09,40.0,39.080002,39.73,37.797909,9157700,Brazil,4,39
2459,2459,2459,2459,2459,2459,2459,2015-07-07,39.93,40.740002,39.259998,40.669998,38.692196,10375900,Algeria,7,29
2460,2460,2460,2460,2460,2460,2460,2015-07-08,40.299999,40.310001,39.139999,39.310001,37.398335,11193000,Morroco,7,18
2461,2461,2461,2461,2461,2461,2461,2015-07-09,39.84,40.279999,39.66,39.669998,37.740822,8490900,Spain,4,34
2462,2462,2462,2462,2462,2462,2462,2015-07-10,40.509998,41.639999,40.5,41.209999,39.205929,16451700,Germany,3,13
2463,2463,2463,2463,2463,2463,2463,2015-07-13,41.959999,42.720001,41.959999,42.419998,40.357094,12077000,Spain,5,11
2464,2464,2464,2464,2464,2464,2464,2015-07-14,42.040001,42.459999,41.290001,42.060001,40.014603,12701500,Algeria,2,28
2465,2465,2465,2465,2465,2465,2465,2015-07-15,41.389999,42.220001,40.389999,41.540001,39.519886,17922800,Germany,5,7
2466,2466,2466,2466,2466,2466,2466,2015-07-16,41.810001,42.220001,41.299999,41.389999,39.377174,12111300,Germany,3,23
2467,2467,2467,2467,2467,2467,2467,2015-07-17,41.450001,41.84,41.240002,41.400002,39.386696,9736000,Brazil,6,16
2468,2468,2468,2468,2468,2468,2468,2015-07-20,41.549999,41.709999,40.439999,40.549999,38.578022,7645900,USA,3,49
2469,2469,2469,2469,2469,2469,2469,2015-07-21,40.5,41.299999,40.490002,40.900002,38.911003,7300000,France,2,38
2470,2470,2470,2470,2470,2470,2470,2015-07-22,40.959999,41.610001,40.959999,41.43,39.41523,8302900,UAE,1,23
2471,2471,2471,2471,2471,2471,2471,2015-07-23,42.779999,43.810001,42.0,42.610001,40.537853,16579900,USA,5,42
2472,2472,2472,2472,2472,2472,2472,2015-07-24,43.0,43.110001,39.619999,39.630001,37.70277,20152600,UAE,7,43
2473,2473,2473,2473,2473,2473,2473,2015-07-27,39.630001,40.810001,38.900002,40.139999,38.187977,12071400,Algeria,10,20
2474,2474,2474,2474,2474,2474,2474,2015-07-28,40.18,41.380001,40.18,41.169998,39.167877,8186000,UAE,8,46
2475,2475,2475,2475,2475,2475,2475,2015-07-29,41.09,41.330002,40.439999,40.73,38.749268,6801400,USA,10,26
2476,2476,2476,2476,2476,2476,2476,2015-07-30,40.580002,40.93,39.919998,40.27,38.311642,5855800,UAE,7,1
2477,2477,2477,2477,2477,2477,2477,2015-07-31,40.529999,40.540001,39.880001,40.099998,38.14991,6955900,UAE,6,6
2478,2478,2478,2478,2478,2478,2478,2015-08-03,40.240002,41.849998,40.209999,41.709999,39.681622,9261900,Morroco,8,23
2479,2479,2479,2479,2479,2479,2479,2015-08-04,42.150002,42.77,41.880001,42.740002,40.66153,13354300,Brazil,10,12
2480,2480,2480,2480,2480,2480,2480,2015-08-05,42.849998,43.299999,42.59,42.959999,40.870827,7581000,Uk,2,37
2481,2481,2481,2481,2481,2481,2481,2015-08-06,43.25,43.450001,41.759998,42.18,40.222393,7395500,Algeria,4,28
2482,2482,2482,2482,2482,2482,2482,2015-08-07,42.209999,42.48,41.400002,41.490002,39.564415,5588600,Uk,9,44
2483,2483,2483,2483,2483,2483,2483,2015-08-10,41.75,42.43,41.450001,41.68,39.745605,6860600,Spain,9,17
2484,2484,2484,2484,2484,2484,2484,2015-08-11,41.740002,43.419998,41.650002,42.700001,40.718258,10378600,Algeria,9,30
2485,2485,2485,2485,2485,2485,2485,2015-08-12,42.369999,42.68,40.68,42.52,40.546608,10391900,France,9,21
2486,2486,2486,2486,2486,2486,2486,2015-08-13,42.759998,43.279999,42.27,42.669998,40.689644,6605800,France,3,29
2487,2487,2487,2487,2487,2487,2487,2015-08-14,42.349998,43.169998,42.349998,42.880001,40.8899,4857400,Algeria,2,46
2488,2488,2488,2488,2488,2488,2488,2015-08-17,42.959999,44.02,42.82,43.950001,41.91024,8385400,Uk,5,5
2489,2489,2489,2489,2489,2489,2489,2015-08-18,44.060001,44.450001,43.240002,43.630001,41.605095,6317200,Germany,5,13
2490,2490,2490,2490,2490,2490,2490,2015-08-19,43.529999,44.27,43.209999,43.529999,41.509739,8374000,Brazil,8,3
2491,2491,2491,2491,2491,2491,2491,2015-08-20,42.84,43.52,41.779999,41.98,40.031666,8905700,UAE,1,27
2492,2492,2492,2492,2492,2492,2492,2015-08-21,41.400002,41.599998,39.75,39.75,37.905174,16241600,UAE,8,7
2493,2493,2493,2493,2493,2493,2493,2015-08-24,36.0,39.900002,34.099998,37.619999,35.87402,19612700,USA,3,23
2494,2494,2494,2494,2494,2494,2494,2015-08-25,39.389999,39.490002,37.490002,37.5,35.759594,12820300,France,1,2
2495,2495,2495,2495,2495,2495,2495,2015-08-26,38.77,39.009998,36.970001,38.849998,37.046932,15679800,Brazil,3,50
2496,2496,2496,2496,2496,2496,2496,2015-08-27,39.169998,39.450001,37.970001,39.029999,37.218594,13793600,Spain,8,26
2497,2497,2497,2497,2497,2497,2497,2015-08-28,38.93,39.580002,38.349998,38.619999,36.82761,11825000,Germany,8,34
2498,2498,2498,2498,2498,2498,2498,2015-08-31,38.630001,39.759998,38.619999,38.98,37.170902,12409600,UAE,9,39
2499,2499,2499,2499,2499,2499,2499,2015-09-01,38.630001,39.810001,38.5,39.200001,37.380695,16042600,UAE,8,8
2500,2500,2500,2500,2500,2500,2500,2015-09-02,39.970001,41.509998,39.799999,41.509998,39.583473,19316800,UAE,5,10
2501,2501,2501,2501,2501,2501,2501,2015-09-03,41.84,41.91,40.779999,40.889999,38.99226,9905600,Morroco,7,50
2502,2502,2502,2502,2502,2502,2502,2015-09-04,40.400002,41.32,40.150002,40.599998,38.715717,9738400,UAE,4,21
2503,2503,2503,2503,2503,2503,2503,2015-09-08,41.279999,41.580002,40.689999,40.799999,38.906437,10814800,France,6,41
2504,2504,2504,2504,2504,2504,2504,2015-09-09,41.150002,42.18,40.630001,41.0,39.097153,12481200,Spain,1,11
2505,2505,2505,2505,2505,2505,2505,2015-09-10,41.389999,41.880001,40.709999,41.209999,39.297401,9181600,Morroco,4,4
2506,2506,2506,2506,2506,2506,2506,2015-09-11,41.220001,42.150002,41.049999,42.150002,40.193783,8635200,USA,9,8
2507,2507,2507,2507,2507,2507,2507,2015-09-14,42.169998,42.5,41.84,42.290001,40.327286,7362500,Algeria,2,36
2508,2508,2508,2508,2508,2508,2508,2015-09-15,42.360001,42.849998,41.889999,42.639999,40.661037,7008300,UAE,7,49
2509,2509,2509,2509,2509,2509,2509,2015-09-16,42.400002,43.25,42.240002,43.060001,41.061543,7703100,Uk,5,48
2510,2510,2510,2510,2510,2510,2510,2015-09-17,43.110001,44.59,42.990002,43.990002,41.94838,12835700,France,8,28
2511,2511,2511,2511,2511,2511,2511,2015-09-18,43.43,44.029999,43.279999,43.490002,41.471588,12446900,Spain,4,1
2512,2512,2512,2512,2512,2512,2512,2015-09-21,43.720001,44.009998,42.880001,43.23,41.223648,6687200,Brazil,1,40
2513,2513,2513,2513,2513,2513,2513,2015-09-22,42.77,43.080002,40.919998,41.189999,39.278328,12483700,Germany,10,4
2514,2514,2514,2514,2514,2514,2514,2015-09-23,41.32,41.5,40.5,41.240002,39.326015,8248800,Algeria,9,10
